class,source_dataset,source_zip,zip_member,output_filename,candidate_path,recommended_action
paper,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/paper/paper_1064.jpg,GD_paper_1064.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/paper/GD_paper_1064.jpg,manual_review_then_add_to_train
paper,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/paper/paper_1194.jpg,GD_paper_1194.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/paper/GD_paper_1194.jpg,manual_review_then_add_to_train
paper,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/paper/paper_819.jpg,GD_paper_819.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/paper/GD_paper_819.jpg,manual_review_then_add_to_train
paper,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/paper/paper_992.jpg,GD_paper_992.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/paper/GD_paper_992.jpg,manual_review_then_add_to_train
paper,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/paper/paper_973.jpg,GD_paper_973.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/paper/GD_paper_973.jpg,manual_review_then_add_to_train
paper,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/paper/paper_1246.jpg,GD_paper_1246.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/paper/GD_paper_1246.jpg,manual_review_then_add_to_train
paper,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/paper/paper_1249.jpg,GD_paper_1249.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/paper/GD_paper_1249.jpg,manual_review_then_add_to_train
paper,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/paper/paper_840.jpg,GD_paper_840.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/paper/GD_paper_840.jpg,manual_review_then_add_to_train
paper,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/paper/paper_1010.jpg,GD_paper_1010.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/paper/GD_paper_1010.jpg,manual_review_then_add_to_train
paper,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/paper/paper_1104.jpg,GD_paper_1104.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/paper/GD_paper_1104.jpg,manual_review_then_add_to_train
paper,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/paper/paper_1001.jpg,GD_paper_1001.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/paper/GD_paper_1001.jpg,manual_review_then_add_to_train
paper,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/paper/paper_933.jpg,GD_paper_933.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/paper/GD_paper_933.jpg,manual_review_then_add_to_train
paper,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/paper/paper_982.jpg,GD_paper_982.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/paper/GD_paper_982.jpg,manual_review_then_add_to_train
paper,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/paper/paper_844.jpg,GD_paper_844.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/paper/GD_paper_844.jpg,manual_review_then_add_to_train
paper,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/paper/paper_999.jpg,GD_paper_999.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/paper/GD_paper_999.jpg,manual_review_then_add_to_train
paper,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/paper/paper_1264.jpg,GD_paper_1264.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/paper/GD_paper_1264.jpg,manual_review_then_add_to_train
paper,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/paper/paper_983.jpg,GD_paper_983.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/paper/GD_paper_983.jpg,manual_review_then_add_to_train
paper,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/paper/paper_1184.jpg,GD_paper_1184.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/paper/GD_paper_1184.jpg,manual_review_then_add_to_train
plastic,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/plastic/plastic8.jpg,TN_plastic_8.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/plastic/TN_plastic_8.jpg,manual_review_then_add_to_train
plastic,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/plastic/plastic346.jpg,TN_plastic_346.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/plastic/TN_plastic_346.jpg,manual_review_then_add_to_train
plastic,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/plastic/plastic207.jpg,TN_plastic_207.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/plastic/TN_plastic_207.jpg,manual_review_then_add_to_train
plastic,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/plastic/plastic464.jpg,TN_plastic_464.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/plastic/TN_plastic_464.jpg,manual_review_then_add_to_train
plastic,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/plastic/plastic302.jpg,TN_plastic_302.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/plastic/TN_plastic_302.jpg,manual_review_then_add_to_train
plastic,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/plastic/plastic2.jpg,TN_plastic_2.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/plastic/TN_plastic_2.jpg,manual_review_then_add_to_train
plastic,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/plastic/plastic113.jpg,TN_plastic_113.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/plastic/TN_plastic_113.jpg,manual_review_then_add_to_train
plastic,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/plastic/plastic450.jpg,TN_plastic_450.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/plastic/TN_plastic_450.jpg,manual_review_then_add_to_train
plastic,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/plastic/plastic226.jpg,TN_plastic_226.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/plastic/TN_plastic_226.jpg,manual_review_then_add_to_train
plastic,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/plastic/plastic137.jpg,TN_plastic_137.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/plastic/TN_plastic_137.jpg,manual_review_then_add_to_train
plastic,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/plastic/plastic355.jpg,TN_plastic_355.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/plastic/TN_plastic_355.jpg,manual_review_then_add_to_train
plastic,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/plastic/plastic25.jpg,TN_plastic_25.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/plastic/TN_plastic_25.jpg,manual_review_then_add_to_train
plastic,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/plastic/plastic470.jpg,TN_plastic_470.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/plastic/TN_plastic_470.jpg,manual_review_then_add_to_train
plastic,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/plastic/plastic380.jpg,TN_plastic_380.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/plastic/TN_plastic_380.jpg,manual_review_then_add_to_train
plastic,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/plastic/plastic423.jpg,TN_plastic_423.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/plastic/TN_plastic_423.jpg,manual_review_then_add_to_train
plastic,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/plastic/plastic203.jpg,TN_plastic_203.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/plastic/TN_plastic_203.jpg,manual_review_then_add_to_train
plastic,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/plastic/plastic331.jpg,TN_plastic_331.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/plastic/TN_plastic_331.jpg,manual_review_then_add_to_train
plastic,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/plastic/plastic335.jpg,TN_plastic_335.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/plastic/TN_plastic_335.jpg,manual_review_then_add_to_train
plastic,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/plastic/plastic232.jpg,TN_plastic_232.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/plastic/TN_plastic_232.jpg,manual_review_then_add_to_train
plastic,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/plastic/plastic267.jpg,TN_plastic_267.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/plastic/TN_plastic_267.jpg,manual_review_then_add_to_train
plastic,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/plastic/plastic159.jpg,TN_plastic_159.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/plastic/TN_plastic_159.jpg,manual_review_then_add_to_train
plastic,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/plastic/plastic365.jpg,TN_plastic_365.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/plastic/TN_plastic_365.jpg,manual_review_then_add_to_train
plastic,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/plastic/plastic442.jpg,TN_plastic_442.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/plastic/TN_plastic_442.jpg,manual_review_then_add_to_train
plastic,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/plastic/plastic481.jpg,TN_plastic_481.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/plastic/TN_plastic_481.jpg,manual_review_then_add_to_train
plastic,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/plastic/plastic330.jpg,TN_plastic_330.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/plastic/TN_plastic_330.jpg,manual_review_then_add_to_train
plastic,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/plastic/plastic280.jpg,TN_plastic_280.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/plastic/TN_plastic_280.jpg,manual_review_then_add_to_train
plastic,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/plastic/plastic379.jpg,TN_plastic_379.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/plastic/TN_plastic_379.jpg,manual_review_then_add_to_train
plastic,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/plastic/plastic103.jpg,TN_plastic_103.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/plastic/TN_plastic_103.jpg,manual_review_then_add_to_train
plastic,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/plastic/plastic357.jpg,TN_plastic_357.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/plastic/TN_plastic_357.jpg,manual_review_then_add_to_train
plastic,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/plastic/plastic410.jpg,TN_plastic_410.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/plastic/TN_plastic_410.jpg,manual_review_then_add_to_train
plastic,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/plastic/plastic14.jpg,TN_plastic_14.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/plastic/TN_plastic_14.jpg,manual_review_then_add_to_train
plastic,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/plastic/plastic167.jpg,TN_plastic_167.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/plastic/TN_plastic_167.jpg,manual_review_then_add_to_train
plastic,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/plastic/plastic147.jpg,TN_plastic_147.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/plastic/TN_plastic_147.jpg,manual_review_then_add_to_train
plastic,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/plastic/plastic84.jpg,TN_plastic_84.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/plastic/TN_plastic_84.jpg,manual_review_then_add_to_train
plastic,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/plastic/plastic164.jpg,TN_plastic_164.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/plastic/TN_plastic_164.jpg,manual_review_then_add_to_train
plastic,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/plastic/plastic83.jpg,TN_plastic_83.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/plastic/TN_plastic_83.jpg,manual_review_then_add_to_train
plastic,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/plastic/plastic299.jpg,TN_plastic_299.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/plastic/TN_plastic_299.jpg,manual_review_then_add_to_train
plastic,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/plastic/plastic234.jpg,TN_plastic_234.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/plastic/TN_plastic_234.jpg,manual_review_then_add_to_train
plastic,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/plastic/plastic308.jpg,TN_plastic_308.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/plastic/TN_plastic_308.jpg,manual_review_then_add_to_train
plastic,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/plastic/plastic303.jpg,TN_plastic_303.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/plastic/TN_plastic_303.jpg,manual_review_then_add_to_train
plastic,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/plastic/plastic316.jpg,TN_plastic_316.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/plastic/TN_plastic_316.jpg,manual_review_then_add_to_train
plastic,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/plastic/plastic477.jpg,TN_plastic_477.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/plastic/TN_plastic_477.jpg,manual_review_then_add_to_train
plastic,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/plastic/plastic304.jpg,TN_plastic_304.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/plastic/TN_plastic_304.jpg,manual_review_then_add_to_train
plastic,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/plastic/plastic415.jpg,TN_plastic_415.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/plastic/TN_plastic_415.jpg,manual_review_then_add_to_train
plastic,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/plastic/plastic193.jpg,TN_plastic_193.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/plastic/TN_plastic_193.jpg,manual_review_then_add_to_train
plastic,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/plastic/plastic132.jpg,TN_plastic_132.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/plastic/TN_plastic_132.jpg,manual_review_then_add_to_train
plastic,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/plastic/plastic163.jpg,TN_plastic_163.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/plastic/TN_plastic_163.jpg,manual_review_then_add_to_train
plastic,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/plastic/plastic238.jpg,TN_plastic_238.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/plastic/TN_plastic_238.jpg,manual_review_then_add_to_train
plastic,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/plastic/plastic253.jpg,TN_plastic_253.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/plastic/TN_plastic_253.jpg,manual_review_then_add_to_train
plastic,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/plastic/plastic392.jpg,TN_plastic_392.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/plastic/TN_plastic_392.jpg,manual_review_then_add_to_train
plastic,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/plastic/plastic418.jpg,TN_plastic_418.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/plastic/TN_plastic_418.jpg,manual_review_then_add_to_train
plastic,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/plastic/plastic191.jpg,TN_plastic_191.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/plastic/TN_plastic_191.jpg,manual_review_then_add_to_train
plastic,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/plastic/plastic124.jpg,TN_plastic_124.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/plastic/TN_plastic_124.jpg,manual_review_then_add_to_train
plastic,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/plastic/plastic276.jpg,TN_plastic_276.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/plastic/TN_plastic_276.jpg,manual_review_then_add_to_train
plastic,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/plastic/plastic456.jpg,TN_plastic_456.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/plastic/TN_plastic_456.jpg,manual_review_then_add_to_train
plastic,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/plastic/plastic250.jpg,TN_plastic_250.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/plastic/TN_plastic_250.jpg,manual_review_then_add_to_train
plastic,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/plastic/plastic133.jpg,TN_plastic_133.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/plastic/TN_plastic_133.jpg,manual_review_then_add_to_train
plastic,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/plastic/plastic37.jpg,TN_plastic_37.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/plastic/TN_plastic_37.jpg,manual_review_then_add_to_train
plastic,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/plastic/plastic48.jpg,TN_plastic_48.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/plastic/TN_plastic_48.jpg,manual_review_then_add_to_train
plastic,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/plastic/plastic53.jpg,TN_plastic_53.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/plastic/TN_plastic_53.jpg,manual_review_then_add_to_train
plastic,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/plastic/plastic_1005.jpg,GD_plastic_1005.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/plastic/GD_plastic_1005.jpg,manual_review_then_add_to_train
plastic,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/plastic/plastic_995.jpg,GD_plastic_995.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/plastic/GD_plastic_995.jpg,manual_review_then_add_to_train
plastic,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/plastic/plastic_1269.jpg,GD_plastic_1269.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/plastic/GD_plastic_1269.jpg,manual_review_then_add_to_train
plastic,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/plastic/plastic_933.jpg,GD_plastic_933.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/plastic/GD_plastic_933.jpg,manual_review_then_add_to_train
plastic,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/plastic/plastic_1189.jpg,GD_plastic_1189.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/plastic/GD_plastic_1189.jpg,manual_review_then_add_to_train
plastic,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/plastic/plastic_1109.jpg,GD_plastic_1109.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/plastic/GD_plastic_1109.jpg,manual_review_then_add_to_train
plastic,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/plastic/plastic_1432.jpg,GD_plastic_1432.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/plastic/GD_plastic_1432.jpg,manual_review_then_add_to_train
